season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1999,ARI,DB,S,28,ACT,Tommy Bennett,Tommy,Bennett,1973-02-19,74,212,,00-0001114,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u8ddsmjzssw563s4rnwf"
1999,ARI,DB,CB,25,ACT,Corey Chavous,Corey,Chavous,1976-01-05,73,200,,00-0002919,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/scj5o61uhyqjkc19wt4k"
1999,ARI,DB,DB,46,RES,Paris Johnson,Paris,Johnson,1976-01-18,74,207,,00-0008595,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mqp6g6795ykmvdqk1ax5"
1999,ARI,DB,CB,22,ACT,Tom Knight,Thomas,Knight,1974-12-29,72,197,,00-0009360,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqoxy8zt57r7iwzjheok"
1999,ARI,DB,FS,42,ACT,Kwamie Lassiter,Kwamie,Lassiter,1969-12-03,72,197,,00-0009659,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvhxwj5jvj9bmn5awcfz"
1999,ARI,DB,DB,41,ACT,Justin Lucas,Justin,Lucas,1976-07-15,70,194,,00-0018563,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jis7dhr3r6mph1o6o1q4"
1999,ARI,DB,CB,44,ACT,J.J. McCleskey,Thomas,McCleskey,1970-04-10,68,180,,00-0010700,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ffvxrkrqy9sxyiy09ds2"
1999,ARI,DB,DB,23,ACT,Coby Rhinehart,Jacoby,Rhinehart,1977-02-07,70,186,,00-0013623,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnux3xhim31pj5lvncla"
1999,ARI,DB,DB,40,ACT,Pat Tillman,Patrick,Tillman,1976-11-06,71,192,,00-0016479,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3uqjyh2wzyelaij6zuh"
1999,ARI,DB,CB,35,ACT,Aeneas Williams,Aeneas,Williams,1968-01-29,71,200,,00-0017710,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lb0rdmwckvdrjvm7w5ix"
