season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1986,ATL,DB,DB,0,ACT,Jim Britt,James,Britt,1960-09-12,72,185,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bw2ftfkurl0ahsbbuqyh"
1986,ATL,DB,DB,0,ACT,Bobby Butler,Robert,Butler,1959-05-28,71,170,,00-0002401,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/joq8gkc6hcubcsylx4im"
1986,ATL,DB,DB,0,ACT,Scott Case,Jeffrey,Case,1962-05-17,73,178,,00-0002786,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwwkffu7vpeklkrtz0i3"
1986,ATL,DB,DB,0,ACT,Wendell Cason,Wendell,Cason,1963-01-22,71,183,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p9rlgrrtv172gfkefsun"
1986,ATL,DB,DB,0,ACT,Bret Clark,Bret,Clark,1961-02-24,75,195,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ginbpo6yt0yjcjaoqh2f"
1986,ATL,DB,DB,0,ACT,David Croudip,David,Croudip,1958-01-25,68,183,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vdqz7d3kqdgyoy4hgmae"
1986,ATL,DB,DB,0,ACT,Herman Edwards,Herman,Edwards,1954-04-27,72,194,Northern Colorado,,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ibrkwyhfrh7rzzmvwroq"
1986,ATL,DB,DB,0,TRC,Kenny Johnson,Kenneth,Johnson,1958-01-07,70,176,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/podfkoyt9zkhqzwfojhd"
1986,ATL,DB,DB,0,ACT,Robert Moore,Robert,Moore,1964-08-15,71,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uu8rwiut9tz4qpeeimch"
1986,ATL,DB,DB,0,ACT,Jimmy Turner,James,Turner,1959-06-15,72,187,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/geocqs8yekhirmz8224l"
1986,ATL,DB,DB,0,ACT,Dennis Woodberry,Dennis,Woodberry,1961-04-22,70,183,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ls47uv09e3jfbpmie9ok"
