season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1988,ATL,DB,CB,0,ACT,Bobby Butler,Robert,Butler,1959-05-28,71,170,,00-0002401,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/joq8gkc6hcubcsylx4im"
1988,ATL,DB,CB,0,ACT,Scott Case,Jeffrey,Case,1962-05-17,73,178,,00-0002786,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwwkffu7vpeklkrtz0i3"
1988,ATL,DB,FS,0,ACT,Bret Clark,Bret,Clark,1961-02-24,75,198,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ginbpo6yt0yjcjaoqh2f"
1988,ATL,DB,DB,0,ACT,Evan Cooper,Evan,Cooper,1962-06-25,71,180,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr2cyc6o4tuxrmbyg8zz"
1988,ATL,DB,DB,0,ACT,David Croudip,David,Croudip,1958-01-25,68,183,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vdqz7d3kqdgyoy4hgmae"
1988,ATL,DB,DB,0,ACT,Charles Dimry,Charles,Dimry,1966-01-31,72,175,,00-0004318,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/frjo8zahuntwnjy8kprh"
1988,ATL,DB,FS,0,ACT,Tim Gordon,Timothy,Gordon,1965-05-07,72,188,,00-0006160,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dkajomtyg2oe4ovnu2p2"
1988,ATL,DB,DB,0,ACT,Leander Knight,Leander,Knight,1963-02-16,73,193,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rk27yx9smk60sxbnvuzh"
1988,ATL,DB,DB,0,ACT,Calvin Loveall,Calvin,Loveall,1962-07-23,69,180,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qn2eo227eblwwyhghq8k"
1988,ATL,DB,S,0,ACT,Robert Moore,Robert,Moore,1964-08-15,71,185,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uu8rwiut9tz4qpeeimch"
1988,ATL,DB,DB,0,ACT,Elbert Shelley,Elbert,Shelley,1964-12-24,71,180,,00-0014765,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iya0zxganrdp0grpqlrw"
1988,ATL,DL,DE,0,ACT,Greg Brown,Gregory,Brown,1957-01-05,77,254,Northern Colorado,,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b4ihhkdg06l0j2hbfaff"
1988,ATL,DL,DE,0,ACT,Rick Bryan,Rick,Bryan,1962-03-20,76,260,,00-0002129,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kjcvnxxkbjynlmsul9ai"
1988,ATL,DL,DE,0,ACT,Reggie Camp,Reginald,Camp,1961-02-28,76,274,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dfgozsdbcqgbjb6cqdjx"
1988,ATL,DL,NT,0,ACT,Tony Casillas,Tony,Casillas,1963-10-26,75,280,,00-0002794,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jwubkzf9506bsqgfygx7"
1988,ATL,DL,DE,0,ACT,Joe Costello,Joseph,Costello,1960-06-01,75,255,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbfzxt44rszzqrnbnfin"
1988,ATL,DL,DE,0,ACT,Mike Gann,Michael,Gann,1963-10-19,77,256,,00-0005737,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hzupcod0tprkq39xteqv"
1988,ATL,DL,DT,0,ACT,Charles Martin,Charles,Martin,1959-08-31,76,276,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t8k9vvsmel5c7ihmcqca"
1988,ATL,DL,DE,0,ACT,Mitch Willis,Otis,Willis,1962-03-16,80,265,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ybb531eorwokrnxsojaf"
1988,ATL,LB,OLB,0,ACT,Aundray Bruce,Aundray,Bruce,1966-04-30,77,245,,00-0002097,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijjuljh7qglcpjj853"
1988,ATL,LB,OLB,0,ACT,Marcus Cotton,Marcus,Cotton,1966-08-11,75,225,,00-0003526,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/frfzqnxlyss0i9f0h3g1"
1988,ATL,LB,OLB,0,ACT,Tim Green,Timothy,Green,1963-12-16,74,249,,00-0006352,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vmi25lzpcma2r8n0j472"
1988,ATL,LB,ILB,0,ACT,John Rade,John,Rade,1960-08-31,73,214,,00-0013356,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cbmlgmemozdandcnt9gx"
1988,ATL,LB,LB,0,ACT,Michael Reid,Michael,Reid,1964-06-25,74,226,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oy3ynexx2qm5jwwsyzgv"
1988,ATL,LB,LB,0,ACT,Vinson Smith,Vinson,Smith,1965-07-03,74,219,,00-0015336,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/esxifrgjlr2wul5dbbip"
1988,ATL,LB,ILB,0,ACT,Jessie Tuggle,Jessie,Tuggle,1965-04-04,71,225,,00-0016667,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a4uari1ibbt5ekk7q6dc"
1988,ATL,LB,ILB,0,ACT,Joel Williams,Joel,Williams,1956-12-13,73,215,Northern Colorado,,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dnmfkj5ll1jnibylh8na"
1988,ATL,OL,G,0,ACT,Stan Clayton,Stanley,Clayton,1965-01-31,75,265,,00-0003101,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y0r7c4lmpycrotcfry0q"
1988,ATL,OL,G,0,ACT,Jamie Dukes,Jamie,Dukes,1964-06-14,73,280,,00-0004597,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/naenxnzjkoufo1sj1ub0"
1988,ATL,OL,G,0,ACT,Bill Fralic,William,Fralic,1962-10-31,77,285,,00-0005498,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iqgrys771nrh2ioixxt6"
1988,ATL,OL,OT,0,ACT,Houston Hoover,Houston,Hoover,1965-02-06,74,285,,00-0007714,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uebmfcun7fsx3d8cohfs"
1988,ATL,OL,OT,0,ACT,Mike Kenn,Michael,Kenn,1956-02-09,79,257,,00-0009142,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sq5lyi1fhy0qvm0h65ci"
1988,ATL,OL,OT,0,ACT,Brett Miller,Brett,Miller,1958-10-02,79,290,,00-0011239,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvvhx6792y1oupqlgnkn"
1988,ATL,OL,C,0,ACT,Paul Oswald,Paul,Oswald,1964-04-09,75,273,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/frxjnrrvpgpjzkhyuadp"
1988,ATL,OL,C,0,ACT,Wayne Radloff,Wayne,Radloff,1961-05-17,77,263,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cubswl1srjz5bsqs4cuh"
1988,ATL,OL,G,0,ACT,John Scully,John,Scully,1958-08-02,78,255,Northern Colorado,,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ewvea4n9ia9j9mo7ryu2"
1988,ATL,OL,C,0,ACT,George Yarno,George,Yarno,1957-08-12,74,260,Northern Colorado,,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r7780a5fggoljpyin8vz"
1988,ATL,QB,QB,0,ACT,Kerwin Bell,Kerwin,Bell,1965-06-15,75,200,,00-0001034,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kcjxovs2imdqohzyqky4"
1988,ATL,QB,QB,0,ACT,Steve Dils,Stephen,Dils,1955-12-08,73,190,Northern Colorado,,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ih0z25eoj7ommwssthmv"
1988,ATL,QB,QB,0,ACT,Hugh Millen,Hugh,Millen,1963-11-22,77,215,,00-0011230,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zcr70xwyisnp7nmkinam"
1988,ATL,QB,QB,0,ACT,Chris Miller,Christopher,Miller,1965-08-09,74,195,,00-0011244,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eiw2i7hukjtbs8doow2b"
1988,ATL,RB,RB,0,ACT,Rick Badanjek,Richard,Badanjek,1962-03-25,68,217,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wrb3khgk4si6dhegkwo2"
1988,ATL,RB,RB,0,ACT,Gene Lang,Gene,Lang,1962-03-15,70,196,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vox8eyj8btauhose5iuh"
1988,ATL,RB,RB,0,ACT,James Primus,James,Primus,1964-05-18,71,196,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/caryr898vgez5n7eqdo7"
1988,ATL,RB,RB,0,ACT,Gerald Riggs,Gerald,Riggs,1960-11-06,73,230,,00-0013738,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b95dwlkkxg4a63p4xz7d"
1988,ATL,RB,RB,0,ACT,John Settle,John,Settle,1965-06-02,69,207,,00-0014678,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ges9vl6lvlbfu61e1sne"
1988,ATL,RB,RB,0,ACT,Sylvester Stamps,Sylvester,Stamps,1961-02-24,67,166,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rq4vimgmh0kseo5rse25"
1988,ATL,RB,RB,0,ACT,Gary Wilkins,Gary,Wilkins,1963-11-23,73,235,,00-0017692,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qbu9q67rl5thh0ighggj"
1988,ATL,SPEC,K,0,ACT,Greg Davis,Gregory,Davis,1965-10-29,72,197,,00-0003985,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nismcjmil9uobydwbboc"
1988,ATL,SPEC,P,0,ACT,Rick Donnelly,Richard,Donnelly,1962-05-17,72,195,,00-0004423,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ocrdab6sbb2wziqcepfe"
1988,ATL,TE,TE,0,ACT,Alex Higdon,Alexander,Higdon,1966-09-09,77,247,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/znri6ltaopm2alnbvnxf"
1988,ATL,TE,TE,0,ACT,Danzell Lee,Danzell,Lee,1963-03-16,74,235,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ld6xryxbqvoxcezz1ntk"
1988,ATL,TE,TE,0,ACT,Ken Whisenhunt,Kenneth,Whisenhunt,1962-02-28,75,233,,00-0017502,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bpgtarl2g4hlomlotoql"
1988,ATL,WR,WR,0,ACT,Stacey Bailey,Stacey,Bailey,1960-02-10,72,162,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aqwut79wcte6eb3xpiwr"
1988,ATL,WR,WR,0,ACT,Lew Barnes,Lew,Barnes,1962-12-27,68,163,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pfbsvgdjephll8dtmk7k"
