season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1994,ARI,DB,CB,0,ACT,Brent Alexander,Brent,Alexander,1971-07-10,71,184,,00-0000136,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sgkwt2povfpzrplzya5j"
1994,ARI,DB,CB,0,CUT,Herschel Currie,Herschel,Currie,1965-09-08,72,190,,00-0003775,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ydszifebr2ig3nonzdep"
1994,ARI,DB,DB,0,ACT,Odie Harris,Odie,Harris,1966-04-01,72,190,,00-0006985,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v4h7ovbu5c99gbimn7ll"
1994,ARI,DB,FS,34,ACT,Terry Hoage,Terrell,Hoage,1962-04-11,75,201,,00-0007519,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvmzmo1z2kq7ii4zcn58"
1994,ARI,DB,S,0,ACT,Lorenzo Lynch,Lorenzo,Lynch,1963-04-06,71,197,,00-0010190,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/becntluvvavvb7rojqen"
1994,ARI,DB,DB,0,ACT,Chris Oldham,Christopher,Oldham,1968-10-26,69,183,,00-0012340,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j72ce3d8t3iau1n9qubg"
1994,ARI,DB,SAF,0,RES,Sean Wallace,Sean,Wallace,1972-11-13,68,185,,00-0017093,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvrmfhc0brlmlpdz3brr"
1994,ARI,DB,S,0,ACT,Andre Waters,Andre,Waters,1962-03-10,71,200,,00-0017285,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcdpuuwjyzax8us1lpgg"
1994,ARI,DB,CB,35,ACT,Aeneas Williams,Aeneas,Williams,1968-01-29,71,187,,00-0017710,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lb0rdmwckvdrjvm7w5ix"
1994,ARI,DB,CB,0,ACT,James Williams,James,Williams,1967-03-30,70,185,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nf4c0aofesvy4raew3ce"
1994,ARI,DL,DE,0,ACT,Michael Bankston,Michael,Bankston,1970-03-12,77,290,,00-0000725,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wacf6vrkzgbbseramj3b"
1994,ARI,DL,DE,0,ACT,Sebastian Barrie,Sebastian,Barrie,1970-05-26,74,270,,00-0000827,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y3npcmxrb2kexhu8ahbl"
1994,ARI,DL,DE,0,CUT,Michael Brandon,Michael,Brandon,1968-07-30,76,290,,00-0001686,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7v3cjb2yu8vvyl6qyis"
1994,ARI,DL,DE,0,CUT,Chad Brown,Chadrick,Brown,1971-07-09,79,265,,00-0001886,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnse4lsmeorfrxjeltbp"
1994,ARI,DL,DE,0,CUT,Karl Dunbar,Karmichael,Dunbar,1967-05-18,76,275,,00-0004616,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bepx8pcxfp5y1enil4pc"
1994,ARI,DL,DE,0,ACT,Eric England,Eric,England,1971-04-25,75,283,,00-0004907,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfabteihrpb3edm8upff"
1994,ARI,DL,DT,0,ACT,Wendall Gaines,Wendall,Gaines,1972-01-17,76,293,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ee3jpvza0twqsyiig7wd"
1994,ARI,DL,DE,0,ACT,Bryan Hooks,Bryan,Hooks,1970-09-15,75,286,,00-0007702,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t3tg7tuwvjif2kx0sfiv"
1994,ARI,DL,DE,0,RES,Kenny Lopez,Kenny,Lopez,1970-01-10,74,275,,00-0010077,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mwcfv7ujbyactds2ehwk"
1994,ARI,DL,DE,0,ACT,Keith McCants,Alvin,McCants,1968-04-19,75,265,,00-0010666,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ydebbzaermt91vlkoodi"
1994,ARI,DL,DE,0,ACT,Clyde Simmons,Clyde,Simmons,1964-08-04,77,280,,00-0014894,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q9nlwhwgzhq1ukf08lgm"
1994,ARI,DL,DT,98,ACT,Eric Swann,Eric,Swann,1970-08-16,77,310,,00-0015947,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysolunufhbzbqkziiw2r"
1994,ARI,DL,DT,0,ACT,Bernard Wilson,Raphael,Wilson,1970-08-17,75,295,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvvaaf7kldojqyrfclsp"
1994,ARI,LB,LB,0,ACT,Darryl Hardy,Darryl,Hardy,1968-11-22,74,220,,00-0006837,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kzrmlw5oeybsmfposmfl"
1994,ARI,LB,MLB,0,ACT,Eric Hill,Eric,Hill,1966-11-14,74,248,,00-0007433,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwduhdd8cfue86qdqdeq"
1994,ARI,LB,LB,0,ACT,Terry Irving,Terry,Irving,1971-07-03,74,224,,00-0008050,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4ucdi2np6ep41pyosin"
1994,ARI,LB,LB,0,ACT,Garth Jax,James,Jax,1963-09-16,74,240,,00-0008291,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7cf3bhvcmkn5hqedx1y"
1994,ARI,LB,OLB,0,ACT,Seth Joyner,Seth,Joyner,1964-11-18,74,235,,00-0008953,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i9hywjkrax4kwjid5nzi"
1994,ARI,LB,LB,0,ACT,Randy Kirk,Randall,Kirk,1964-12-27,74,235,,00-0009293,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ams2xeklm61hhc8a2pg8"
1994,ARI,LB,OLB,0,ACT,Wilber Marshall,Wilber,Marshall,1962-04-18,73,240,,00-0010431,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/igbdcw41ighuhynivr2w"
1994,ARI,LB,LB,0,ACT,David Merritt,David,Merritt,1971-09-08,73,237,,00-0011138,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e0bsk4bgagjs44xfnee6"
1994,ARI,LB,LB,0,ACT,Jamir Miller,Jamir,Miller,1973-11-19,77,242,,00-0011268,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xcbb3lbprnn41nxu0c4g"
1994,ARI,OL,G,0,ACT,Brian Bollinger,Brian,Bollinger,1968-11-21,77,285,,00-0001440,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oa1cufhqmety6dgs0ltl"
1994,ARI,OL,G,0,TRC,Rich Braham,Richard,Braham,1970-11-06,76,290,,00-0001669,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z3lpp0frcnvfdihvbtcw"
1994,ARI,OL,G,0,ACT,Ben Coleman,Benjamin,Coleman,1971-05-18,77,335,,00-0003212,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afuqwafczyh3usv5p9jq"
1994,ARI,OL,C,0,ACT,Ed Cunningham,Edward,Cunningham,1969-08-17,75,289,,00-0003756,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/swosli7xva79yahbwxlg"
1994,ARI,OL,OT,0,ACT,Rick Cunningham,Patrick,Cunningham,1967-01-04,79,307,,00-0003763,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hpftts6jt4kxedk2tg3j"
1994,ARI,OL,G,65,ACT,Ernest Dye,Ernest,Dye,1971-07-15,78,325,,00-0004678,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vtea4x8eehsd5iwmubjz"
1994,ARI,OL,G,0,ACT,Anthony Redmon,Kendrick,Redmon,1971-04-09,77,308,,00-0013493,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/chiwrcvbtt1kz3qdruub"
1994,ARI,OL,OT,0,RES,Luis Sharpe,Luis,Sharpe,1960-06-16,77,295,,00-0014720,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljq3kd1phepixk38qkli"
1994,ARI,OL,G,0,ACT,Mark Tucker,Mark,Tucker,1968-04-29,75,290,,00-0016656,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v96nmnwrnvsyy30smvq7"
1994,ARI,OL,OT,0,ACT,Mark Vander Poel,John,Vander Poel,1968-03-05,79,303,,00-0016826,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gkxpdmz2tweeb4otbrfs"
1994,ARI,OL,OT,0,ACT,Joe Wolf,Joseph,Wolf,1966-12-28,78,295,,00-0018155,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bairxbhvebghs5pthsr6"
1994,ARI,QB,QB,0,ACT,Steve Beuerlein,Stephen,Beuerlein,1965-03-07,75,209,,00-0001218,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/biuxbpl5hymra8j9wg7i"
1994,ARI,QB,QB,0,ACT,Jim McMahon,James,McMahon,1959-08-21,73,195,,00-0010997,,,,,,,,,13,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lebvefpsnyrrseabqo3i"
1994,ARI,QB,QB,0,CUT,Shawn Moore,Shawn,Moore,1968-04-04,74,213,,00-0011611,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/msfas2bfns6betxrfpso"
1994,ARI,QB,QB,0,ACT,Jay Schroeder,Jay,Schroeder,1961-06-28,76,215,,00-0014490,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s7029osiaxseohwol3la"
1994,ARI,QB,QB,0,CUT,Chris Swartz,Chris,Swartz,1968-03-24,75,195,,00-0015956,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e0cr9rll8u3flcp5vjlo"
1994,ARI,RB,FB,37,ACT,Larry Centers,Larry,Centers,1968-06-01,72,203,,00-0002846,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sh7w1wpurvkvvggkvf1m"
1994,ARI,RB,RB,0,TRC,Frank Harvey,Willie,Harvey,1971-01-19,72,245,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbn3b96ng5yvrkdlcsbf"
1994,ARI,RB,RB,0,ACT,Garrison Hearst,Gerald,Hearst,1971-01-04,71,215,,00-0007180,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cskz5dnxqszembvw4mgb"
1994,ARI,RB,RB,0,CUT,Brian Henesey,Brian,Henesey,1969-12-10,70,215,,00-0007271,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcypzixnrhtdjtn99bat"
1994,ARI,RB,RB,0,ACT,Mark Higgs,Mark,Higgs,1966-04-11,67,199,,00-0007404,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/za13hfripmqxagvgnixe"
1994,ARI,RB,RB,0,ACT,Chuck Levy,Charles,Levy,1972-01-07,72,197,,00-0009835,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zmrbk2iskbqaqssyokv5"
1994,ARI,RB,RB,0,TRC,Fred McAfee,Fred,McAfee,1968-06-20,70,193,,00-0010632,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/axjze7yavslh4j3q8i3z"
1994,ARI,RB,RB,0,ACT,Ronald Moore,Ronald,Moore,1970-01-26,70,220,,00-0011608,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqedylf2x7jr4yyplq5"
1994,ARI,RB,RB,0,CUT,Barry Word,Barry,Word,1963-01-17,74,242,,00-0018247,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jk7p0dttfmrmjjmvc7hq"
1994,ARI,SPEC,K,5,ACT,Greg Davis,Gregory,Davis,1965-10-29,72,197,,00-0003985,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nismcjmil9uobydwbboc"
1994,ARI,SPEC,P,0,ACT,Jeff Feagles,Jeffrey,Feagles,1966-03-07,73,205,,00-0005113,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypoocygzfeucbr8sqat0"
1994,ARI,SPEC,K,0,CUT,Todd Peterson,Joseph,Peterson,1970-02-04,70,175,,00-0012875,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lcxeooav27vwd7llegel"
1994,ARI,TE,TE,0,ACT,Chad Fann,Chad,Fann,1970-06-07,75,250,,00-0005060,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csacz8wtnfiu94mikjtb"
1994,ARI,TE,TE,0,ACT,Terry Samuels,Terrance,Samuels,1970-09-27,74,254,,00-0014302,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qj4kf8wvheymfhyzwh6w"
1994,ARI,TE,TE,0,TRC,Derek Ware,Derek,Ware,1967-09-17,74,255,,00-0017182,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kulms0seeozoaloqmw5q"
1994,ARI,WR,WR,0,ACT,Gary Clark,Gary,Clark,1962-05-01,69,173,,00-0003038,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwtecojststjlvqazke"
1994,ARI,WR,WR,0,RES,Anthony Edwards,Anthony,Edwards,1966-05-26,70,190,,00-0004745,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/chltcquj2mhn8mfylrgc"
1994,ARI,WR,WR,0,ACT,Randal Hill,Randal,Hill,1969-09-21,70,177,,00-0007451,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvx89kpmxngoeaxl6sdd"
1994,ARI,WR,WR,0,ACT,Kevin Knox,Kevin,Knox,1971-01-30,75,195,,00-0009374,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x7mexsp6eczbxzogucu3"
1994,ARI,WR,WR,0,ACT,Ricky Proehl,Richard,Proehl,1968-03-07,72,190,,00-0013268,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dyzdnenej8omtg3cslo1"
1994,ARI,WR,WR,0,ACT,Bryan Reeves,Bryan,Reeves,1970-07-10,71,195,,00-0013543,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t95stfdjdkcuotguunbn"
1994,ARI,WR,WR,0,ACT,Patrick Robinson,Patrick,Robinson,1969-10-03,68,176,,00-0013895,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/asp2z3wwqe6ljuse4wsr"
1994,ARI,WR,WR,0,RES,Will Tate,Will,Tate,1971-02-05,70,170,,00-0016065,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lvkporgshvhfmkqyxbsu"
1994,ATL,DB,DB,0,ACT,Scott Case,Jeffrey,Case,1962-05-17,73,188,,00-0002786,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwwkffu7vpeklkrtz0i3"
1994,ATL,DB,CB,0,TRT,Vinnie Clark,Vincent,Clark,1969-01-22,72,192,,00-0003074,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jlwq96mj5ahlf5oarp7k"
1994,ATL,DB,DB,0,ACT,Brad Edwards,Bradford,Edwards,1966-03-22,74,207,,00-0004751,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxe8kesyvvrrqtvrkvve"
1994,ATL,DB,S,0,RES,Roger Harper,Roger,Harper,1970-10-26,74,223,,00-0006894,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g0qzaq7rld8lnnrkjuoh"
1994,ATL,DB,CB,0,ACT,Eric Jack,Eric,Jack,1972-04-19,70,177,,00-0008078,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wdjeoiy44sbpfyt5rqlt"
1994,ATL,DB,CB,0,ACT,D.J. Johnson,David,Johnson,1966-07-14,72,183,,00-0008464,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lftcnfa06gw9bn4jzsuy"
1994,ATL,DB,SAF,0,ACT,Brett Maxie,Brett,Maxie,1962-01-13,74,194,,00-0010579,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qodhajo5ufs4g5ari9jx"
1994,ATL,DB,CB,0,ACT,Anthony Phillips,Anthony,Phillips,1970-10-05,74,217,,00-0012912,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wneu0cfd4jnw3bjhb1cg"
1994,ATL,DB,FS,0,ACT,Kevin Ross,Kevin,Ross,1962-01-16,69,185,,00-0014062,,,,,,,,,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zmuzdqgjloiz8pgapbik"
