season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1920,AKR,DL,E,0,ACT,Scotty Bierce,Bruce,Bierce,1896-09-03,69,164,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fdvmtlugumgyrxww1uzu"
1920,AKR,DL,E,0,ACT,Budge Garrett,Alfred,Garrett,1893-04-17,69,200,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdjs03sggqwf0ca8qhzp"
1920,AKR,DL,E,0,ACT,George Johnson,George,Johnson,1895-07-22,73,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fahqn7dy7n3kvwcrx0do"
1920,AKR,DL,DG,0,ACT,Al Nesser,Alfred,Nesser,1893-06-06,72,195,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xew88uwps7tcuzhzpn99"
1920,AKR,DL,DG,0,ACT,Tommy Tomlin,John,Tomlin,1893-09-25,70,197,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xocsljjtywb3nkms16la"
1920,AKR,OL,C,0,ACT,Russ Bailey,Russell,Bailey,1897-10-17,71,183,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/klfi59kqrwjaaim0ygnc"
1920,AKR,OL,G,0,ACT,George Brown,George,Brown,1894-08-13,,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxvgxb33viw7hyirla7w"
1920,AKR,OL,G,0,ACT,Alf Cobb,Alfred,Cobb,1893-06-07,71,210,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bigbgkzk5ifmfkhiqpe3"
1920,AKR,OL,OT,0,ACT,Pike Johnson,Karl,Johnson,1896-05-02,71,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lmqp5iktjgudp9bd4ksf"
1920,AKR,OL,G,0,ACT,Frank Moran,Frank,Moran,1891-10-17,76,285,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dhndsd8zkns7ifotqw8l"
1920,AKR,OL,OT,0,ACT,Bob Nash,Robert,Nash,1892-12-16,73,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtv0k77x12xu2crvbbyd"
1920,AKR,OL,C,0,TRT,Al Pierotti,Albert,Pierotti,1895-10-24,70,204,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pcz1xai97xuu3ikluhx4"
1920,AKR,OL,OT,0,ACT,Bill Preston,William,Preston,,,,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w0dwrmoqacmj1jre63tu"
1920,AKR,QB,QB,0,ACT,Harry Harris,Harry,Harris,1893-04-10,69,175,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ozx7hgnomvdntumaq1zo"
1920,AKR,RB,HB,0,TRT,Tuffy Conn,George,Conn,1895-02-22,66,155,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/twe6zb5e0rcrdzzuvtxo"
1920,AKR,RB,FB,0,ACT,Ken Crawford,Kenneth,Crawford,1898-09-07,71,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/skgoty3jmrg1nnk1iqvo"
1920,AKR,RB,BB,0,ACT,Tommy Holleran,Thomas,Holleran,1892-03-06,,,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wtp1qkf6ocvcsbo0n79a"
1920,AKR,RB,HB,0,ACT,Rip King,Andrew,King,1896-10-25,73,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n0rqpw6kba2ps0zn0jie"
1920,AKR,RB,FB,0,ACT,Frank McCormick,Frank,McCormick,1894-11-05,71,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cxsxknkgywodg5kdbnqe"
1920,AKR,RB,FB,0,ACT,Buck Miles,Mark,Miles,1888-01-01,,195,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhwfjg2gjnspocap5oa3"
1920,AKR,RB,FB,0,ACT,Fritz Pollard,Frederick,Pollard,1894-01-27,69,165,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z4qeun1fpmy0xu826qmx"
1920,AKR,RB,WB,0,ACT,Fred Sweetland,Frederick,Sweetland,1893-01-01,70,175,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nga5bqlolhlxpbvxvsyk"
1920,AKR,WR,WR,0,ACT,Elgie Tobin,Elza,Tobin,1885-05-07,69,160,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gkafab8yuceph8wzhgvp"
1920,AKR,,,0,ACT,Charlie Copley,Charles,Copley,1887-01-01,69,191,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqx7tuvl8gznikxvloxk"
1920,BUF,DL,DG,0,ACT,Bill Brace,George,Brace,1895-11-19,72,180,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ayzk8s2hmf7ui53j2pzc"
1920,BUF,DL,E,0,ACT,Shirley Brick,Shirley,Brick,1898-01-01,68,165,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ew1bijmqsb8uab5zpbkd"
1920,BUF,DL,DG,0,ACT,John Rupp,John,Rupp,1889-06-18,,1,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ys1vvwy2xvdenpzjg6qp"
1920,BUF,DL,E,0,ACT,Murray Shelton,Murray,Shelton,1893-04-20,73,175,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjychlgygtdmp1mzue77"
1920,BUF,OL,G,0,ACT,Butch Spagna,Joseph,Spagna,1897-05-15,72,215,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hwbzjgrkvla95hb36c8j"
1920,BUF,OL,OT,0,ACT,Tiny Thornhill,Claudis,Thornhill,1893-04-14,71,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vquk20n4z9bptg62ec7n"
1920,BUF,OL,G,0,ACT,Doc Voss,George,Voss,1891-09-27,,,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzoih0w30apivhiored2"
1920,BUF,OL,C,0,ACT,Lud Wray,James,Wray,1894-02-07,72,180,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yiyw3qgpa4pgddiipqp5"
1920,BUF,OL,G,0,ACT,Swede Youngstrom,Adolf,Youngstrom,1897-05-24,73,187,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qa5bwbsxrmetclx3dgm1"
1920,BUF,QB,QB,0,ACT,Tommy Hughitt,Ernest,Hughitt,1892-12-27,68,159,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbpaq1z7pabwlen14hkx"
1920,BUF,QB,QB,0,ACT,Earl Potteiger,William,Potteiger,1891-01-11,67,170,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lpawa5a9k3tbp4r9jb5t"
1920,BUF,RB,HB,0,ACT,Ockie Anderson,Oscar,Anderson,1894-10-15,69,165,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l6qg7nn3aizidxhao6sx"
1920,BUF,RB,WB,0,ACT,Eddie Casey,Edward,Casey,1894-05-16,70,161,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zfn1p64vaoody70lhnol"
1920,BUF,RB,FB,0,ACT,Andy Fletcher,Andrew,Fletcher,,66,165,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bp7oozp47a38pm2l7wab"
1920,BUF,RB,FB,0,ACT,Buck Gavin,Patrick,Gavin,1896-06-10,70,179,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jc6y9wqujmwwtbumjib1"
1920,BUF,RB,FB,0,ACT,Jim Laird,James,Laird,1897-09-10,72,194,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d1wbwbcr0lt5cczpw9zd"
1920,BUF,RB,FB,0,ACT,Charlie Mills,Charles,Mills,,,1,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i560a1cmysscfx0rg5rq"
