season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1997,ARI,DB,FS,46,ACT,Brent Alexander,Brent,Alexander,1971-07-10,71,196,,00-0000136,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sgkwt2povfpzrplzya5j"
1997,ARI,DB,S,28,ACT,Tommy Bennett,Tommy,Bennett,1973-02-19,74,219,,00-0001114,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u8ddsmjzssw563s4rnwf"
1997,ARI,DB,S,43,ACT,Matt Darby,Matthew,Darby,1968-11-19,74,198,,00-0003889,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aehmo0lmcofrkx30r0hv"
1997,ARI,DB,DB,38,ACT,Kenny Harris,Kenny,Harris,1975-04-25,73,198,,00-0006965,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r2p3cemyfebibufbzw1w"
1997,ARI,DB,CB,29,ACT,Ty Howard,Tyrone,Howard,1973-11-30,70,185,,00-0007815,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/clstjzgljarjut0s9tc6"
1997,ARI,DB,CB,22,ACT,Tom Knight,Thomas,Knight,1974-12-29,72,196,,00-0009360,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqoxy8zt57r7iwzjheok"
1997,ARI,DB,DB,42,ACT,Kwamie Lassiter,Kwamie,Lassiter,1969-12-03,72,202,,00-0009659,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvhxwj5jvj9bmn5awcfz"
1997,ARI,DB,DB,44,ACT,J.J. McCleskey,Thomas,McCleskey,1970-04-10,68,184,,00-0010700,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ffvxrkrqy9sxyiy09ds2"
1997,ARI,DB,DB,0,RES,Dell McGee,Antonio,McGee,1973-09-07,68,180,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lxesxstxlqvhsikotlwk"
1997,ARI,DB,DB,21,CUT,Kevin Miniefield,Kevin,Miniefield,1970-03-02,69,182,,00-0011358,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xqsj85dahaagieyckpdx"
