season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1989,ATL,DB,DB,0,ACT,Bobby Butler,Robert,Butler,1959-05-28,71,170,,00-0002401,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/joq8gkc6hcubcsylx4im"
1989,ATL,DB,DB,0,ACT,Scott Case,Jeffrey,Case,1962-05-17,73,178,,00-0002786,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwwkffu7vpeklkrtz0i3"
1989,ATL,DB,DB,0,ACT,Evan Cooper,Evan,Cooper,1962-06-25,71,185,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr2cyc6o4tuxrmbyg8zz"
1989,ATL,DB,DB,0,ACT,Charles Dimry,Charles,Dimry,1966-01-31,72,175,,00-0004318,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/frjo8zahuntwnjy8kprh"
1989,ATL,DB,DB,0,ACT,Tim Gordon,Timothy,Gordon,1965-05-07,72,188,,00-0006160,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dkajomtyg2oe4ovnu2p2"
1989,ATL,DB,DB,0,ACT,Brian Jordan,Brian,Jordan,1967-03-29,71,205,,00-0008905,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u1tsdpggzx0rrr6rycxd"
1989,ATL,DB,DB,0,ACT,Robert Moore,Robert,Moore,1964-08-15,71,190,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uu8rwiut9tz4qpeeimch"
1989,ATL,DB,CB,0,ACT,Deion Sanders,Deion,Sanders,1967-08-09,73,187,,00-0014324,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hgcom8m5korxg0lvnxhj"
1989,ATL,DB,DB,0,ACT,Elbert Shelley,Elbert,Shelley,1964-12-24,71,180,,00-0014765,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iya0zxganrdp0grpqlrw"
1989,ATL,DB,DB,0,ACT,Tony Zackery,Anthony,Zackery,1966-11-20,74,195,,00-0018466,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rneemlfqkwldzbqmos6q"
1989,ATL,DL,NT,0,ACT,Tony Bowick,Vantonio,Bowick,1966-10-03,74,265,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lqwma43epqpfkyzswh3v"
1989,ATL,DL,DT,0,ACT,Rick Bryan,Rick,Bryan,1962-03-20,76,260,,00-0002129,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kjcvnxxkbjynlmsul9ai"
1989,ATL,DL,NT,0,ACT,Tony Casillas,Tony,Casillas,1963-10-26,75,280,,00-0002794,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jwubkzf9506bsqgfygx7"
1989,ATL,DL,DE,0,ACT,Mike Gann,Michael,Gann,1963-10-19,77,256,,00-0005737,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hzupcod0tprkq39xteqv"
1989,ATL,DL,NT,0,ACT,Curtis Maxey,Curtis,Maxey,1965-06-28,75,298,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vwt5p8p1uxcbkwqztuop"
1989,ATL,DL,DE,0,ACT,Malcolm Taylor,Malcolm,Taylor,1960-06-20,78,288,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zxttcwaoyovmnrs31w8g"
1989,ATL,DL,DE,0,ACT,Ben Thomas,Benjamin,Thomas,1961-07-02,76,280,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s9fvpyrjq82kzdsfynkr"
1989,ATL,LB,OLB,0,ACT,Aundray Bruce,Aundray,Bruce,1966-04-30,77,245,,00-0002097,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijjuljh7qglcpjj853"
1989,ATL,LB,LB,0,ACT,Marcus Cotton,Marcus,Cotton,1966-08-11,75,225,,00-0003526,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/frfzqnxlyss0i9f0h3g1"
1989,ATL,LB,OLB,0,ACT,Tim Green,Timothy,Green,1963-12-16,74,249,,00-0006352,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vmi25lzpcma2r8n0j472"
