season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1956,BAL,DB,DB,0,ACT,Jim Harness,James,Harness,1934-04-06,71,180,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ymemhbyvemlkneyewrmp"
1956,BAL,DB,DB,0,ACT,Johnny Hermann,John,Hermann,1933-10-17,73,180,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn9sjwwfbm8ioraevtov"
1956,BAL,DB,DB,0,ACT,Tommy James,Thomas,James,1923-09-16,70,185,Northern Colorado,,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vdfljkkfafjcevleenrl"
1956,BAL,DB,DB,0,ACT,Dick Nyers,Charles,Nyers,1934-10-08,71,178,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/khxly72ruguelbvoihh1"
1956,BAL,DB,DB,0,ACT,Bert Rechichar,Albert,Rechichar,1930-07-16,73,210,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/benewptbaqgafqn5letm"
1956,BAL,DB,DB,0,ACT,Don Shula,Donald,Shula,1930-01-04,71,190,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uowpoq7mptu6rdu21m8l"
1956,BAL,DB,DB,0,ACT,Carl Taseff,Carl,Taseff,1928-09-28,71,195,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wtf3vjveb7jjlmf9w8dz"
1956,BAL,DB,DB,0,ACT,Jesse Thomas,Jesse,Thomas,1928-05-23,70,180,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ayvqxwumnlvryzfph227"
1956,BAL,DL,DT,0,ACT,Joe Campanella,Joseph,Campanella,1930-09-03,74,245,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhiee7ceqclzychcbwvc"
1956,BAL,DL,E,0,ACT,Lloyd Colteryahn,Lloyd,Colteryahn,1931-08-26,74,220,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nndg5y8vpfuvu5uu5h7x"
1956,BAL,DL,DT,0,ACT,Art Donovan,Arthur,Donovan,1924-06-05,74,270,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q9guva67l3jjeldhu4n6"
1956,BAL,DL,DT,0,ACT,Tom Finnin,Thomas,Finnin,1927-09-28,74,255,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z2j6hopwfzainabj9sck"
1956,BAL,DL,E,0,ACT,Bernie Flowers,Benjamin,Flowers,1930-02-14,74,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m2sr0ejjx3kfdfunxsns"
1956,BAL,DL,DE,0,ACT,Don Joyce,Donald,Joyce,1929-10-08,75,275,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xco1wcqmd7wh9esplp2e"
1956,BAL,DL,DT,0,ACT,Gene Lipscomb,Eugene,Lipscomb,1931-08-09,78,288,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rliyrnpg10p42xrvqgwh"
1956,BAL,DL,DE,0,ACT,Gino Marchetti,Gino,Marchetti,1927-01-02,76,245,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ptcnzmt8pzrxw0gboefa"
1956,BAL,DL,E,0,ACT,Jim Mutscheller,James,Mutscheller,1930-03-31,73,205,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oyfiufgkiig51r2kymxy"
1956,BAL,DL,DT,0,ACT,Jerry Peterson,Gerald,Peterson,1934-10-08,75,290,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2r8euz4zrteifnvbkx"
1956,BAL,LB,LB,0,ACT,Doug Eggers,Douglas,Eggers,1930-09-21,72,214,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pntd5rhoiwtabajbc8id"
1956,BAL,LB,LB,0,ACT,Bill Koman,William,Koman,1934-09-16,74,230,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pmgabhlcissehifqmylm"
1956,BAL,LB,LB,0,ACT,Jack Patera,John,Patera,1933-08-01,73,241,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kr6x6jrvxm7v5fqu9ekx"
1956,BAL,LB,LB,0,ACT,Bill Pellington,William,Pellington,1927-09-25,74,238,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gcxgmwy5xyiuxwfwfxtb"
1956,BAL,OL,OT,0,ACT,Dick Chorovich,Richard,Chorovich,1933-11-29,76,260,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ujjnf76ywgqgtqczcmr7"
1956,BAL,OL,OT,0,ACT,Tom Feamster,Thomas,Feamster,1930-10-23,79,260,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nsvbmige0teubxtm0tkm"
1956,BAL,OL,OT,0,ACT,Ken Jackson,Kenneth,Jackson,1929-04-26,74,235,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pj8lmav3ydzt6qgaatqt"
1956,BAL,OL,C,0,ACT,Buzz Nutter,Madison,Nutter,1931-02-16,76,235,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q6yk44jlyfnmwzoijfkg"
1956,BAL,OL,OT,0,ACT,George Preas,George,Preas,1933-06-25,74,250,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jc8wdvaj7sbxfvyl7xtg"
1956,BAL,OL,OT,0,ACT,George Radosevich,George,Radosevich,1928-01-25,74,228,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rt5cbkmd8fkdawbyfbpu"
1956,BAL,OL,G,0,ACT,Alex Sandusky,Alexander,Sandusky,1932-08-17,73,242,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yuld73wfruozbsefffcb"
1956,BAL,OL,G,0,ACT,Art Spinney,Arthur,Spinney,1927-11-08,72,230,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5zayulj0xf1twbfs4kn"
1956,BAL,QB,QB,0,ACT,Gary Kerkorian,Gary,Kerkorian,1930-01-14,71,185,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eztp7mnr1jcoibdqxavs"
1956,BAL,QB,QB,0,ACT,George Shaw,George,Shaw,1933-07-25,73,180,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yql77gnul8ihyj6s43uc"
1956,BAL,QB,QB,0,ACT,Johnny Unitas,John,Unitas,1933-05-07,73,195,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryyhrju5pbye3y5jm52g"
1956,BAL,RB,FB,0,ACT,Alan Ameche,Alan,Ameche,1933-06-01,72,217,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ylri31gmngylk04dcsn7"
1956,BAL,RB,HB,0,ACT,L.G. Dupre,Louis,Dupre,1932-09-10,71,190,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zrwscfocy4rtmy2l0kml"
1956,BAL,RB,HB,0,ACT,Lenny Moore,Leonard,Moore,1933-11-25,73,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hte207g1rx94itr0k4fn"
1956,BAL,RB,HB,0,ACT,Billy Vessels,Billy,Vessels,1931-03-22,72,190,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhvi2ielczilhtrwy1ru"
1956,BAL,RB,HB,0,ACT,Royce Womble,Royce,Womble,1931-08-12,72,185,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ouhue2u3ffniamfqscmd"
1956,BAL,RB,FB,0,ACT,Dick Young,Richard,Young,1930-08-25,71,210,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjekfpcanxdgcbd9jiix"
1956,BAL,WR,WR,0,ACT,Raymond Berry,Raymond,Berry,1933-02-27,74,187,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rnjuiejf98ndt24oiost"
1956,CHB,DB,DB,0,ACT,J.C. Caroline,James,Caroline,1933-01-17,72,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/is6pfmkyd3iukoudgced"
1956,CHB,DB,DB,0,TRT,Jesse Castete,Jesse,Castete,1933-09-03,71,180,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y4tm8gkjuq3gg6a7sgrl"
1956,CHB,DB,DB,0,TRT,Ken Gorgal,Kenneth,Gorgal,1929-02-13,74,200,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpfhtjfewruuaiedesxw"
1956,CHB,DB,DB,0,ACT,McNeil Moore,Ernest,Moore,1933-06-26,72,185,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwvvpp5rngkagbuhfvbi"
1956,CHB,DB,DB,0,ACT,Ray Gene Smith,Ray,Smith,1928-11-27,70,188,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x4enrfhmgmas0ckeiuc7"
1956,CHB,DB,DB,0,ACT,Stan Wallace,Stanley,Wallace,1931-11-15,75,204,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvf21hawvd90manjlwfq"
1956,CHB,DL,DE,0,ACT,Doug Atkins,Douglas,Atkins,1930-05-08,80,275,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qsguxvinyuskecsljeqg"
1956,CHB,DL,DT,0,ACT,Bill Bishop,William,Bishop,1931-05-08,76,248,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wlqj0ytr7x8djtf9q8ei"
1956,CHB,DL,DT,0,ACT,M.L. Brackett,M.L.,Brackett,1933-07-04,77,248,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tqeorcvsa3w079yba9mr"
1956,CHB,DL,E,0,ACT,Jim Dooley,James,Dooley,1930-02-08,76,198,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pujxwubtcmxbvsgwirwe"
1956,CHB,DL,E,0,ACT,Harlon Hill,Harlon,Hill,1932-05-04,75,200,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kanzsu0o6r9m0mjm1zpo"
1956,CHB,DL,DE,0,ACT,Jack Hoffman,Jack,Hoffman,1930-03-11,77,235,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fdofdztjaac7fovw6ghe"
1956,CHB,DL,DT,0,ACT,Stan Jones,Stanley,Jones,1931-11-24,73,250,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zsdzstr4mxivalcumbwi"
1956,CHB,DL,E,0,ACT,Bill McColl,William,McColl,1930-04-02,76,230,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7ejkcsgkpgmnfinibv2"
1956,CHB,DL,DE,0,ACT,Ed Meadows,Edward,Meadows,1932-02-19,74,220,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vbz0tybc3sxkcevxwqrc"
1956,CHB,DL,DT,0,ACT,John Mellekas,John,Mellekas,1933-06-14,75,255,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x12gqigidvcw8zoayleg"
1956,CHB,DL,E,0,ACT,Gene Schroeder,Eugene,Schroeder,1929-03-03,75,190,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hajf6ucrytsd9ssumaxc"
1956,CHB,DL,DE,0,ACT,Bill Wightkin,William,Wightkin,1927-07-28,75,233,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zcupp3vgtvuyfsy7pvkm"
1956,CHB,DL,DT,0,ACT,Fred Williams,Fred,Williams,1929-02-08,76,256,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blqbuj5dlmuqssxysmze"
1956,CHB,LB,LB,0,ACT,Joe Fortunato,Joseph,Fortunato,1930-03-28,73,225,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oechue3vmkc6dg8cvvoe"
1956,CHB,LB,LB,0,ACT,Bill George,William,George,1929-10-27,74,235,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b1aezdqllvhx71dcurkc"
1956,CHB,LB,LB,0,ACT,Wayne Hansen,George,Hansen,1928-10-06,74,228,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kanpaubjmydamqxowkkp"
1956,CHB,LB,LB,0,ACT,John Helwig,John,Helwig,1927-12-05,74,208,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yaovjdpj4twtcxztkqde"
1956,CHB,OL,G,0,ACT,Herman Clark,Herman,Clark,1930-11-30,75,255,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otugfacrsep2gkzezhhj"
1956,CHB,OL,OT,0,ACT,Kline Gilbert,Kline,Gilbert,1930-11-22,74,235,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yqntx6ngp0ri0o7iz3x3"
