season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1948,BAL,DL,DG,0,ACT,Dick Barwegan,Richard,Barwegan,1921-12-25,73,227,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cbjhgspxgfkcbt7jzoan"
1948,BAL,DL,DE,0,ACT,Hub Bechtol,Hubert,Bechtol,1926-04-20,75,202,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ichamb5q6rl2pplsqwpr"
1948,BAL,DL,E,0,ACT,Lamar Davis,Raymond,Davis,1921-06-15,73,185,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ws22wcxse8gr2cb4ifb2"
1948,BAL,DL,DG,0,ACT,Dub Garrett,William,Garrett,1925-01-29,73,235,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llg5qyr7zzyzyayvrnrb"
1948,BAL,DL,DG,0,ACT,Ed Grain,Edwin,Grain,1922-02-25,72,230,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxlgql9hxpxgga1fnxmf"
1948,BAL,DL,DG,0,ACT,George Groves,George,Groves,1921-06-10,71,195,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eujbfric2byvrcmablq4"
1948,BAL,DL,DG,0,ACT,Al Klug,Alfred,Klug,1920-06-01,73,215,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qofsvlmfnp70kzzvoqxz"
1948,BAL,DL,E,0,ACT,John North,John,North,1921-06-17,74,199,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zctz3d5vjkrwoksy8mlx"
1948,BAL,DL,E,0,ACT,Bob Nowaskey,Robert,Nowaskey,1918-02-03,72,205,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v0ouunckajtzebyifbge"
1948,BAL,DL,E,0,ACT,Ollie Poole,Oliver,Poole,1922-04-18,75,220,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qfuxzfdzyzvd7oi0efuv"
1948,BAL,DL,E,0,ACT,Joe Smith,Joe,Smith,1922-07-23,73,183,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvzoptrxztzikjxeutvo"
1948,BAL,DL,E,0,ACT,Win Williams,Dale,Williams,1923-03-10,74,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/daq9ri7hpbbp3cburdtf"
1948,BAL,OL,C,0,ACT,Herb Coleman,Herbert,Coleman,1923-06-18,72,200,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/znh0zf5tvlc46okr4cfp"
1948,BAL,OL,C,0,ACT,Bert Corley,Elbert,Corley,1920-09-09,74,210,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rgkeiqpfro5b0xld4vtn"
1948,BAL,OL,C,0,ACT,Len McCormick,Gardner,McCormick,1922-10-28,75,232,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pmrr4iivdjdsmfecddaq"
1948,BAL,OL,C,0,ACT,Jack Simmons,John,Simmons,1924-10-08,76,236,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x2syccd2gtghudkdppux"
1948,BAL,OL,C,0,ACT,Ralph Stewart,Ralph,Stewart,1925-12-10,72,205,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vehq95htlfdmhelrtbff"
1948,BAL,QB,QB,0,ACT,Charlie O'Rourke,Charles,O'Rourke,1917-05-10,71,175,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zc0cugt1kgtan1wedfjo"
1948,BAL,QB,QB,0,ACT,Y.A. Tittle,Yelberton,Tittle,1926-10-24,72,192,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sfwtbwnaxykkth1v9e0r"
1948,BAL,QB,QB,0,ACT,Sam Vacanti,Samuel,Vacanti,1922-03-20,71,200,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t1hpyzwe3i6oh7hylss8"
1948,BAL,RB,RB,0,ACT,Spiro Dellerba,Spiro,Dellerba,1923-01-25,71,200,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wijvbyjs9annapdgokyi"
1948,BAL,RB,RB,0,ACT,Aubrey Fowler,Robert,Fowler,1920-06-12,70,160,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zasjrr5k2whyapajjhkt"
1948,BAL,RB,RB,0,ACT,Lu Gambino,Lucien,Gambino,1923-09-21,73,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rhghsnrcmjakq3hw9dan"
1948,BAL,RB,FB,0,ACT,Rex Grossman,Rex,Grossman,1924-02-05,73,215,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rlmuji1qn36w4sahcmjk"
1948,BAL,RB,RB,0,ACT,Billy Hillenbrand,William,Hillenbrand,1922-03-29,72,188,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xelfkia6uvwfya0ithkm"
1948,BAL,RB,RB,0,ACT,Jake Leicht,Jacob,Leicht,1919-08-02,69,170,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/li536eg4kn2of8bj9pwt"
1948,BAL,RB,RB,0,ACT,Lew Mayne,Lewis,Mayne,1920-03-21,73,190,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/muifpumq158kula4pxxi"
1948,BAL,RB,HB,0,ACT,Bus Mertes,Bernard,Mertes,1921-10-06,72,201,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/terwwk1pw352soxvov6i"
1948,BAL,RB,RB,0,ACT,Bob Pfohl,Robert,Pfohl,1926-05-21,72,200,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/movo6issbrdd8psxxxis"
1948,BAL,RB,RB,0,ACT,John Sylvester,John,Sylvester,1923-01-14,72,183,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xzze3uv3q9xcsk8pxtsd"
1948,BAL,RB,RB,0,ACT,Johnny Vardian,John,Vardian,1921-09-25,68,167,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jfpsoluuwlbttplegh7x"
1948,BAL,SPEC,K,0,ACT,Lee Artoe,Lee,Artoe,1916-03-02,75,234,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n2qybzh0dq7hky2ikmup"
1948,BAL,,,0,ACT,Pete Berezney,Peter,Berezney,1923-11-14,74,240,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cstsv5x3luiputpj65j0"
1948,BAL,,,0,ACT,Ernie Blandin,Ernest,Blandin,1919-06-21,76,248,Northern Colorado,,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w0rxzvuxatoegzyvmzyh"
1948,BAL,,,0,ACT,John Mellus,John,Mellus,1917-06-16,72,214,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lbcvhei0ns8pmwizvorl"
1948,BAL,,,0,ACT,Alex Sidorik,Alexander,Sidorik,1919-12-19,72,248,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvzqaxrxukubpz7fvrsu"
1948,BAL,,,0,ACT,Jim Spruill,James,Spruill,1923-02-26,75,225,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vudplboyxko4nhn03ibw"
1948,BOS,DL,DG,0,ACT,Stan Batinski,Stanley,Batinski,1917-03-04,70,215,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ee2hdangogp3z45ezivx"
1948,BOS,DL,E,0,TRC,Don Currivan,Donald,Currivan,1920-03-06,72,190,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ojvmkq67uk8bg8zesjsp"
1948,BOS,DL,E,0,ACT,Ralph Heywood,Ralph,Heywood,1921-09-11,74,203,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ipik0hsity5wgm7no3n8"
1948,BOS,DL,DT,0,ACT,Mike Jarmoluk,Michael,Jarmoluk,1922-10-22,77,250,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j11hozvdnobmxklxfxul"
1948,BOS,DL,E,0,ACT,Steve Pritko,Stephen,Pritko,1920-12-21,74,210,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cnd6diwlzja1xppvemmv"
1948,BOS,DL,E,0,ACT,Nick Scollard,Nicholas,Scollard,1920-04-03,76,225,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yk53x5rhwzoi5cn94s9o"
1948,BOS,DL,E,0,ACT,George Sullivan,George,Sullivan,1926-03-03,74,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hnbttplje44p48brt9kk"
1948,BOS,OL,G,0,TRC,John Badaczewski,John,Badaczewski,1922-01-27,73,235,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pltgpzwqbdopem5eiwez"
1948,BOS,OL,G,0,ACT,Fritz Barzilauskas,Francis,Barzilauskas,1920-06-13,73,229,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b3qzbtrps5ydd8gmvz0e"
1948,BOS,OL,OT,0,ACT,Bob Davis,Robert,Davis,1927-05-03,76,235,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/skf2edo4k4bike25nmaq"
1948,BOS,OL,C,0,ACT,Joe Domnanovich,Joseph,Domnanovich,1919-03-18,73,215,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wdzdm2qo5yueuxdeyvhb"
