season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1932,BOS,DL,E,0,ACT,Paul Collins,Paul,Collins,1907-10-31,74,203,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k00o3egumc7zoaffnn3g"
1932,BOS,DL,DG,0,ACT,George Hurley,George,Hurley,1909-10-19,72,200,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ngmujkjrmtpaxuxbzqky"
1932,BOS,DL,DG,0,ACT,Joe Kresky,Joseph,Kresky,1906-04-27,72,230,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hxtuoa0vvfqalgut4mhh"
1932,BOS,DL,DG,0,ACT,Jim MacMurdo,James,MacMurdo,1909-09-02,73,210,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yi3cq4y7skybh6dzqm30"
1932,BOS,DL,DG,0,ACT,Milt Rehnquist,Milton,Rehnquist,1897-01-01,72,229,Northern Colorado,,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icxmglhsgovmtjtiuvfr"
1932,BOS,DL,DG,0,ACT,Paul Schuette,Paul,Schuette,1906-03-10,72,220,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/irmgwdca5zoqcta94arm"
1932,BOS,DL,E,0,ACT,Dale Waters,Dale,Waters,1909-05-27,74,215,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zihaxradeflbcbffiuy2"
1932,BOS,DL,E,0,TRT,Basil Wilkerson,Basil,Wilkerson,1907-01-22,72,225,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ufyif13818tt8xik4vel"
1932,BOS,OL,C,0,ACT,Mickey Erickson,Milton,Erickson,1905-05-16,74,208,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vafhiewijjisw9vsyr4g"
1932,BOS,OL,C,0,ACT,Tony Siano,Thomas,Siano,1907-01-10,68,172,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqmnohc8l7yjot3dpona"
1932,BOS,QB,QB,0,ACT,Algy Clark,Myers,Clark,1904-01-01,70,190,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e6js5dnuoipanqcgwmv6"
1932,BOS,QB,QB,0,ACT,Honolulu Hughes,Henry,Hughes,1907-05-04,70,195,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wclxvu8pi9h3xsdkifwc"
1932,BOS,QB,QB,0,ACT,Curly Oden,Olof,Oden,1899-05-10,66,163,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/obtxgjxokpnakadetsre"
1932,BOS,QB,QB,0,ACT,Ed Westfall,Edgar,Westfall,1908-11-08,69,170,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qnkg94xgz74q6ffxfnlx"
1932,BOS,RB,HB,0,ACT,Cliff Battles,Clifford,Battles,1910-05-01,73,201,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvwk4cgglhxm6mraomde"
