season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1926,AKR,DL,DG,0,ACT,Isham Hardy,Isham,Hardy,1899-03-28,69,185,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdu8b9bpfbgm3v1eyxfa"
1926,AKR,DL,E,0,ACT,Joe Little Twig,Joseph,Little Twig,,71,183,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rglgym5ei3liczcmadww"
1926,AKR,DL,DG,0,TRT,Al Nesser,Alfred,Nesser,1893-06-06,72,195,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xew88uwps7tcuzhzpn99"
1926,AKR,DL,DG,0,ACT,Red Seidelson,Harry,Seidelson,1901-08-13,73,202,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nhmbp47uzjtnyi6af5y4"
1926,AKR,OL,G,0,TRT,George Berry,George,Berry,1900-02-18,71,203,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p7qp5nofcg68sz5nrqgl"
1926,AKR,OL,OT,0,ACT,Alvro Casey,Alvro,Casey,1903-03-29,72,215,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zodrdk7cf0v6fqxgdgb9"
1926,AKR,OL,OT,0,ACT,Ralph Chase,Ralph,Chase,,75,220,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dys9urujo7ksj8ybtquv"
1926,AKR,OL,G,0,ACT,Nat McCombs,Nathaniel,McCombs,1904-12-18,71,226,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/avnqicavlresmsayp1ak"
1926,AKR,OL,C,0,ACT,Joe Mills,Joseph,Mills,1897-09-03,75,212,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iypdi6hlwdzvzzclt80b"
1926,AKR,OL,G,0,ACT,Dutch Wallace,Clarence,Wallace,1900-04-18,72,203,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdkpazfb1jk5cwhp0sne"
1926,AKR,QB,QB,0,ACT,Larry Marks,Lawrence,Marks,1902-12-20,71,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a4wdr6oz8mxfr64ohcqx"
1926,AKR,RB,WB,0,ACT,Dunc Annan,Duncan,Annan,1895-08-10,70,178,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zfgddteku3i5mprscimi"
1926,AKR,RB,HB,0,ACT,Marty Beck,Martin,Beck,1900-01-02,69,175,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cojzjyxhwyuqj5xt6i3e"
1926,AKR,RB,HB,0,ACT,Carl Cramer,Carl,Cramer,1897-12-20,71,184,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qkuuyh5j03oqkggbbdpk"
1926,AKR,RB,HB,0,ACT,Hal Griggs,Haldane,Griggs,1900-11-27,70,170,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yuorx0asqvovpfft5t5w"
1926,AKR,RB,WB,0,TRT,Obie Newman,Olin,Newman,1900-04-27,74,199,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ti02xea6zqmzaryrzc4r"
1926,AKR,RB,FB,0,ACT,Fritz Pollard,Frederick,Pollard,1894-01-27,69,165,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z4qeun1fpmy0xu826qmx"
1926,AKR,RB,FB,0,TRT,Rube Ursella,Reuben,Ursella,1890-01-11,69,172,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o1gkputvmttsbkykge7v"
1926,AKR,RB,BB,0,ACT,Jack Wendler,John,Wendler,1902-01-20,70,175,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hr2djyend3ml7fi5jb8z"
1926,AKR,WR,WR,0,ACT,Frank Bissell,Franklin,Bissell,1902-08-15,73,180,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6vedw2xygevzofmowov"
1926,AKR,WR,WR,0,ACT,Red Daum,Carl,Daum,1898-09-18,67,166,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rirwuemyub4cqtp6z8xg"
1926,AKR,WR,WR,0,ACT,George Rohleder,George,Rohleder,1898-10-03,71,213,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fs1cfvt8qml2sydyxiwk"
1926,AKR,,,0,ACT,Knute Caldwell,Harold,Caldwell,1897-01-03,73,210,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o2mb2yvrrhdy2lse9uvp"
1926,AKR,,,0,ACT,Carl Davis,Carl,Davis,1903-05-19,72,194,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tuiyk5vvokpfjrd9givz"
1926,BRK,DL,DG,0,ACT,Jim Bond,James,Bond,1894-01-01,69,200,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bjjwumuau8f3ctmihclf"
1926,BRK,DL,DG,0,ACT,Red Howard,Albert,Howard,1900-11-23,71,192,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fian93slopfouuvkgwnc"
1926,BRK,DL,DG,0,ACT,Bob Morris,Robert,Morris,1903-12-15,70,200,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/niilq15gt5dtthy9frfv"
1926,BRK,DL,DG,0,ACT,Swede Nordstrom,Harry,Nordstrom,1896-10-11,74,238,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qro26gjr8z8iazuv37nw"
1926,BRK,DL,DG,0,ACT,Charlie Weber,Charles,Weber,1892-09-03,73,203,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qegabolx9nqdbe5d3q4s"
1926,BRK,OL,OT,0,ACT,Hec Garvey,Arthur,Garvey,1900-02-20,73,235,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oxbxwtcfbuf104bsocbh"
1926,BRK,OL,C,0,ACT,Steve Kobolinski,Stephen,Kobolinski,1903-11-19,68,170,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r8zdo1kvuwgz5brepbli"
1926,BRK,OL,C,0,ACT,Ted Plumridge,Theodore,Plumridge,1901-09-01,74,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ygv6tmuayg9txbmpzylp"
1926,BRK,OL,C,0,ACT,Bill Stephens,William,Stephens,1904-07-28,68,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ngbftetu6gwvo1ghbz29"
1926,BRK,OL,G,0,ACT,Art Stevenson,Arthur,Stevenson,1897-12-27,72,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcygyhasaimrrrcwmmdx"
1926,BRK,OL,G,0,ACT,Tarzan Taylor,John,Taylor,1895-01-10,71,178,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pnvvc5unl1usvs8tlmdk"
1926,BRK,QB,QB,0,ACT,Harry Stuhldreher,Harry,Stuhldreher,1901-10-14,67,165,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j8wxjdgigldbya6nu7kd"
1926,BRK,RB,WB,0,ACT,Herm Bagby,Herman,Bagby,1903-02-21,69,175,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sgifkboveop6xmgcptb1"
1926,BRK,RB,HB,0,ACT,Matt Brennan,Matthew,Brennan,1897-10-03,73,190,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sazkbmpjdot33llqikoj"
1926,BRK,RB,FB,0,ACT,Earl Britton,Earl,Britton,1903-07-15,75,212,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fphx8fdssiemhserj6ez"
1926,BRK,RB,HB,0,ACT,Dutch Connor,Stafford,Connor,1894-04-16,70,190,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y8malm58mtbbcfpfuvdn"
1926,BRK,RB,HB,0,TRT,Leo Douglass,Leo,Douglass,1901-02-13,71,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cko60fan9ohcnqlnumpq"
1926,BRK,RB,HB,0,ACT,Al Leith,Alfred,Leith,1903-03-14,69,175,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/paoprjqldjzcq1s0hr08"
1926,BRK,RB,HB,0,ACT,Tommy Myers,Thomas,Myers,1901-02-09,68,170,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vwtkixli2mkp8pt6dv5t"
1926,BRK,RB,FB,0,ACT,Bill Rooney,William,Rooney,1896-07-16,74,194,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ddl9ewogzurpow5djsvv"
1926,BRK,RB,HB,0,ACT,George Snell,George,Snell,1897-07-09,70,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fh3p276v5gvnu8uyajss"
1926,BRK,RB,HB,0,ACT,Rex Thomas,Rolla,Thomas,1901-01-04,69,174,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ctlwub2sct6wpzh91hyn"
1926,BRK,RB,WB,0,ACT,Chief Toorock,Meyer,Toorock,1902-03-14,69,180,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vklrofxmb1bm33qakewm"
1926,BRK,WR,WR,0,ACT,Ted Drews,Theodore,Drews,1902-12-15,72,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xas1w4mq9sz28eys3lu1"
1926,BRK,WR,WR,0,ACT,Ed Harrison,Edward,Harrison,1902-12-03,72,178,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/virouwzt6ia8lp4d11gk"
1926,BRK,WR,WR,0,ACT,Paul Jappe,Paul,Jappe,1898-01-16,73,195,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/twmfmtxt8qdaajouoctd"
1926,BRK,WR,WR,0,ACT,Owen Reynolds,Owen,Reynolds,1900-01-12,75,212,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ufsyikahipdpvn5yheji"
1926,BRK,WR,WR,0,ACT,Jim Sheldon,James,Sheldon,1901-01-09,71,180,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nu1qixoewpsb4airunmi"
1926,BRK,WR,WR,0,ACT,Dave Ziff,David,Ziff,1902-01-18,72,195,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fuzqfep1d8r5otee3sd6"
1926,BRK,,,0,ACT,Hugh Blacklock,Hugh,Blacklock,1893-01-01,72,220,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gztojg5uoynr8rtsw8ln"
1926,BRK,,,0,ACT,Dick McGrath,Richard,McGrath,1901-06-30,70,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k6bchqevnkmmxjmjorql"
1926,BRK,,,0,ACT,Ed Reagen,Edward,Reagen,1900-04-07,,1,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/omthzsbgiuuzhcqjz1l7"
1926,BRK,,,0,ACT,Quentin Reynolds,Quentin,Reynolds,1902-04-11,73,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mqkoyijenkqssnvk1jxx"
1926,BRK,,,0,ACT,Jim Yeager,James,Yeager,1903-09-21,73,230,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ydizu3gdczd39kuaukjf"
1926,BUF,DL,E,0,ACT,Neely Allison,James,Allison,1902-05-14,72,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hbhhuti9np6uxijreftx"
1926,BUF,DL,DG,0,ACT,Lester Caywood,Lester,Caywood,1903-08-18,72,230,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bryprtd4pngxoplvftah"
1926,BUF,DL,DG,0,ACT,Barlow Irvin,Barlow,Irvin,1903-12-31,70,225,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wspkv4p5qikjdhwjv25i"
1926,BUF,DL,DG,0,ACT,Tex Kelly,Clarence,Kelly,1898-10-29,75,220,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nd7emcv0swgotdak3pao"
1926,BUF,DL,E,0,ACT,Jim Kendrick,James,Kendrick,1893-08-22,72,197,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7qnkd00qr0z1kljbvwf"
1926,BUF,DL,DG,0,ACT,Ted Schwarzer,Edward,Schwarzer,1900-02-13,71,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ddjl2mvlwprdnac5v09l"
1926,BUF,DL,DG,0,ACT,Cop Weathers,Guy,Weathers,1898-06-09,69,230,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p0wsiobw1l2zecpw18hd"
1926,BUF,DL,DG,0,ACT,Joe Willson,Joseph,Willson,1902-01-07,71,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wz9bfa3jfnpgtaj7avnq"
1926,BUF,OL,C,0,ACT,Van Edmondson,Augustus,Edmondson,1899-06-08,70,210,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zinqtvz8srxxoxnqyorn"
1926,BUF,OL,C,0,ACT,George Kirk,George,Kirk,1901-09-21,72,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t3d8qos0sobd7erto4z4"
1926,BUF,QB,QB,0,ACT,Wes Bradshaw,Wesley,Bradshaw,1897-11-26,68,175,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kczbumi5wpk6637ps0g1"
1926,BUF,RB,HB,0,ACT,Don Dimick,Donald,Dimick,1903-01-26,68,160,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nzrzkdsthnbg6lut2jer"
1926,BUF,RB,HB,0,ACT,Ben Hobson,Benjamin,Hobson,1902-07-25,70,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d0didvozz13wzs1pizdi"
1926,BUF,RB,BB,0,ACT,Ralph Pittman,Ralph,Pittman,1901-12-23,70,200,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zlfggtlog0eogmtvzwiw"
