season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1935,BOS,DB,DB,0,ACT,Dick Frahm,Herald,Frahm,1906-04-11,70,195,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vdxwieryohf4bhijlcsf"
1935,BOS,DL,DG,0,ACT,Rick Concannon,Ernest,Concannon,1908-01-12,72,217,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lbpesmihzdrvcchzp2i3"
1935,BOS,DL,DG,0,ACT,Herman Gundlach,Herman,Gundlach,1913-07-16,72,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ixgxt5izdhnj785zfirw"
1935,BOS,DL,DG,0,ACT,Eddie Kahn,Edwin,Kahn,1911-11-09,69,195,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbstgr3tmrsgy1dje885"
1935,BOS,DL,DG,0,ACT,Jim Moran,James,Moran,1912-09-27,73,210,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dkkj0nmsdzppmk4bpgr3"
1935,BOS,DL,DG,0,ACT,Les Olsson,Carl,Olsson,1909-08-18,72,205,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wturbdgns7dm3qzzqrsw"
1935,BOS,OL,C,0,ACT,Frank Bausch,Frank,Bausch,1908-06-14,75,225,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/plluejj3ciaflcpzhtxz"
1935,BOS,OL,C,0,ACT,Larry Johnson,Lawrence,Johnson,1909-03-28,75,225,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wot5igsdvwqwotnwfld2"
1935,BOS,OL,C,0,ACT,Larry Siemering,Lawrence,Siemering,1910-11-24,75,202,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hgbxgaiqjop4dl4o1mb5"
1935,BOS,QB,QB,0,ACT,Steve Hokuf,Stephen,Hokuf,1910-09-26,72,199,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dolg57rkogoz7vav9gjh"
