season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1943,BRK,DL,DG,0,ACT,Bill Armstrong,William,Armstrong,1920-01-01,73,210,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lc4ecjybmlmq7sgacwil"
1943,BRK,DL,DG,0,ACT,George Grandinette,George,Grandinette,1917-04-13,69,215,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kxcrnrk7mayhvypmksoi"
1943,BRK,DL,DG,0,ACT,Al Gutknecht,Albert,Gutknecht,1917-06-11,72,206,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cmwzn3vusjuietpoqghp"
1943,BRK,DL,DG,0,ACT,Lew Jones,Lewis,Jones,1911-12-15,72,215,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m9zdqhiccenctmoucgcc"
1943,BRK,DL,DG,0,ACT,Phil Swiadon,Philip,Swiadon,1914-12-05,72,220,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wqpih2glj7kyaik8pw1n"
1943,BRK,OL,C,0,TRT,Bill Conkright,William,Conkright,1914-04-17,73,200,Northern Colorado,,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kd1takccliap0hnmebjp"
1943,BRK,OL,OT,0,ACT,Bill Davis,William,Davis,1916-11-10,73,235,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hvffx6jrwuega6yyhcko"
1943,BRK,OL,G,0,ACT,Pete Owens,Floyd,Owens,1917-02-11,71,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/my64wsvanz4ylknkjjcz"
1943,BRK,OL,C,0,TRC,Vaughn Stewart,Vaughn,Stewart,1919-01-16,73,203,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bzl8b5nut05joxupucp4"
1943,BRK,OL,C,0,ACT,Bud Svendsen,Earl,Svendsen,1915-02-07,73,190,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b9mw70f7t2th8lzl2mqr"
1943,BRK,QB,QB,0,ACT,Bill Brown,William,Brown,1917-06-01,72,205,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d8gxmoh4ewkhdclokkdx"
1943,BRK,QB,QB,0,ACT,Ken Heineman,Kenneth,Heineman,1918-01-13,69,168,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aakhmarylhlogoxnzpyr"
1943,BRK,QB,QB,0,ACT,Tilly Manton,Taldon,Manton,1909-08-24,71,188,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/upsjyfayptbq00pfukr4"
1943,BRK,QB,QB,0,ACT,Dean McAdams,Dean,McAdams,1917-10-03,73,193,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/onq5vvby3c8ih3k039xo"
1943,BRK,QB,QB,0,ACT,Joe Setcavage,Joseph,Setcavage,1918-11-12,71,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmsdxz2m3na3fwmviklo"
1943,BRK,RB,HB,0,TRT,George Cafego,George,Cafego,1915-08-30,70,180,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yofvpqxyf1nmhegf3uem"
1943,BRK,RB,HB,0,ACT,Merl Condit,Merlyn,Condit,1917-03-21,71,185,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpxuruhyzknp7z2fses5"
1943,BRK,RB,FB,0,ACT,Marshall Edwards,Marshall,Edwards,1916-04-01,73,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fbwulzrkyjyf2ojmxxvk"
1943,BRK,RB,HB,0,ACT,Cecil Johnson,Cecil,Johnson,1921-09-03,71,202,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxgzsl4imsjhtiwov6p4"
1943,BRK,RB,FB,0,ACT,Pug Manders,Clarence,Manders,1913-05-05,72,202,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/enhhlh607fi77pd0wk9p"
1943,BRK,RB,FB,0,ACT,Jodie Marek,Joseph,Marek,1916-03-07,71,182,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j4qsobr3ue1cehkdjokj"
1943,BRK,RB,HB,0,ACT,Frank Martin,Frank,Martin,1919-06-13,70,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hp6k88v9gucgjlz0iidw"
1943,BRK,RB,HB,0,ACT,Frank Sachse,Francis,Sachse,1917-07-24,72,198,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aawixqbfocqabkplojjc"
1943,BRK,SPEC,K,0,ACT,Bruiser Kinard,Frank,Kinard,1914-10-23,73,216,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rqyjltlerlfqel1vdu2c"
1943,BRK,WR,WR,0,ACT,John Bandura,John,Bandura,1919-08-07,72,206,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n1cehxp93e8eea93cplg"
1943,BRK,WR,WR,0,ACT,Andy Kowalski,Anthony,Kowalski,1920-06-02,73,200,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ivw2636oqrs3ygesqbel"
1943,BRK,WR,WR,0,ACT,Keith Ranspot,Edgar,Ranspot,1913-12-11,75,190,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vd6dberywax734ss71bd"
1943,BRK,WR,WR,0,ACT,Herm Schmarr,Herman,Schmarr,1912-10-01,74,210,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z2asi9xnnoa3ewoqpzfa"
1943,BRK,WR,WR,0,ACT,George Webb,George,Webb,1916-04-02,73,180,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypyhfhyeasuuxdgakqnz"
1943,BRK,WR,WR,0,ACT,Ray Wehba,Ray,Wehba,1916-08-16,72,220,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jlcorhebzedru24w9kk4"
1943,BRK,,,0,ACT,Jake Fawcett,Jacob,Fawcett,1919-05-29,71,220,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rqb8c10oha5vtea2r797"
1943,BRK,,,0,ACT,John Matisi,John,Matisi,1920-11-02,74,218,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yt9fxtfarsqiypbtmubz"
1943,BRK,,,0,ACT,Tex Mooney,Oran,Mooney,1917-03-08,77,280,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jba2fkizlkdt1trgl2hd"
1943,BRK,,,0,ACT,George Sergienko,George,Sergienko,1918-05-22,73,248,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sfb0bi5i7uy2temgtiin"
1943,CHB,DL,DG,0,ACT,Bernie Digris,Bernard,Digris,1919-06-09,72,212,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f3mqqghubyzqjodaimca"
1943,CHB,DL,DG,0,ACT,Danny Fortmann,Daniel,Fortmann,1916-04-11,72,210,Northern Colorado,,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bm9seimxmcguwru1vuuc"
1943,CHB,DL,DG,0,ACT,Pete Gudauskas,Peter,Gudauskas,1916-10-19,74,225,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fcefhb7jcblkiytzho1j"
1943,CHB,DL,DG,0,ACT,Tony Ippolito,Anthony,Ippolito,1917-09-19,70,220,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1a5izbakwnbequ25o80"
1943,CHB,DL,DG,0,ACT,Jim Logan,James,Logan,1916-12-22,71,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eol1nrz79ounzhk5bm3i"
1943,CHB,DL,DG,0,ACT,Monte Merkel,Monte,Merkel,1916-11-06,70,215,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/smwavdz6kx66v7rtkach"
1943,CHB,LB,LB,0,ACT,Bulldog Turner,Clyde,Turner,1919-03-10,73,235,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ffo5gdu5v1quhcynzpv2"
1943,CHB,OL,C,0,ACT,Al Matuza,Albert,Matuza,1918-09-11,74,200,Northern Colorado,,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqsrn6wcyv454gappzeu"
1943,CHB,OL,C,0,ACT,Fred Mundee,Frederick,Mundee,1913-05-20,73,220,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kpxchczctmgparqjd8ia"
1943,CHB,QB,QB,0,ACT,Sid Luckman,Sidney,Luckman,1916-11-21,72,198,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/che0pqtokslvbbi97ikv"
1943,CHB,QB,QB,0,ACT,Bob Snyder,Robert,Snyder,1913-02-06,72,200,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bdykv55j60uxlxiizal2"
1943,CHB,RB,HB,0,ACT,Harry Clarke,Harry,Clarke,1916-12-01,72,186,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wumtism5aacqzqvqhisy"
1943,CHB,RB,FB,0,ACT,Gary Famiglietti,Gary,Famiglietti,1913-11-28,72,220,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tg8hkijxncqzr0jto48b"
1943,CHB,RB,HB,0,ACT,Bill Geyer,William,Geyer,1919-10-03,70,170,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tg31j3dknav9avha6fxx"
1943,CHB,RB,HB,0,ACT,Dante Magnani,Dante,Magnani,1917-03-16,70,185,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okzqsytmz99gmbmnfhj1"
1943,CHB,RB,HB,0,ACT,Bob Masters,George,Masters,1913-01-16,71,201,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mjzx1qyvtjv7mcl7ezzl"
