season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2014,ARZ,C,,63,Active,Lyle Sendlein,Lyle,Sendlein,1984-03-16,75,308,Texas,00-0025682,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nrlnrmybzxhguoqgsdr2",,18,WC,A01,Lyle,SEN108904,,,2007,2007,,
2014,ARZ,CB,,28,Active,Justin Bethel,Justin,Bethel,1990-06-17,72,190,Presbyterian,00-0029530,15089,f403d099-29d4-43cd-bf79-4aeeb8dc6cd3,25887,8306,7654,BethJu00,14469,1216,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ufj34cilucpu8ki71ukn",,18,WC,A01,Justin,BET201235,,,2012,2012,ARZ,27
2014,ARZ,CB,,31,Active,Antonio Cromartie,Antonio,Cromartie,1984-04-15,74,210,,00-0024234,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xlndx1ktvw4ubay7sl14",,18,WC,A01,Antonio,CRO161100,,,2006,2006,SD,201
2014,ARZ,CB,,21,Active,Patrick Peterson,Patrick,Peterson,1990-07-11,73,219,Louisiana State,00-0027943,13980,9f3b934e-52d6-4e16-ae92-d3e60be10493,24792,7300,6157,PetePa00,13415,972,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nc3fjicv6kv0nc9ofo6r",,18,WC,A01,Patrick,PET415511,,,2011,2011,,
2014,ARZ,CB,,25,Active,Jerraud Powers,Courtney,Powers,1987-07-19,70,187,Auburn,00-0027064,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/unsqbhzezntvfmuq3ihg",,18,WC,A01,Jerraud,POW641973,,,2009,2009,,
2014,ARZ,DE,,93,Active,Calais Campbell,Calais,Campbell,1986-09-01,80,300,Miami,00-0026190,11284,0333b8f0-3aab-45aa-a684-6d402a309413,8827,5587,4364,CampCa99,3341,125,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iwzrhl7qp6toisge1an0",,18,WC,A01,Calais,CAM208843,,,2008,2008,SD,19
2014,ARZ,DE,,96,Inactive,Kareem Martin,Kareem,Martin,1992-02-19,78,272,North Carolina,00-0031050,16764,69c1e87f-7ffc-487d-8724-09f4fba12b59,27612,9410,8719,MartKa00,16647,2244,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wuqvh3a9yqqgimxwrmzn",,18,WC,I01,Kareem,MAR665531,,,2014,2014,OAK,69
2014,ARZ,DE,,73,Active,Josh Mauro,Josh,Mauro,1991-02-17,78,282,Stanford,00-0030883,17017,6399b33c-6d3d-4fc5-b142-1a5deb33ef76,27815,9412,9003,,16153,1920,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dsnqho672kqis1vajzhq",,18,WC,A01,Josh,MAU640520,,,2014,2014,IND,230
2014,ARZ,DT,,95,Active,Tommy Kelly,Tommy,Kelly,1980-12-27,78,310,,00-0022539,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ieqhplalwaf9wx0ckg9z",,18,WC,A01,Tommy,KEL742155,,,2004,2004,DET,43
2014,ARZ,DT,,98,Active,Frostee Rucker,Frostee,Rucker,1983-09-14,75,280,USC,00-0024306,9677,36648f14-5fe5-40f3-ade1-ef53c8f93bdf,7840,5030,3036,RuckFr99,1214,42,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hqcc0pswncgp31c39ysy",,18,WC,A01,Frostee,RUC531571,,,2006,2006,,
