season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1995,ARI,DB,S,0,CUT,Melvin Aldridge,Melvin,Aldridge,1970-07-22,74,195,,00-0000130,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/scmox1tmvtgjirldb0em"
1995,ARI,DB,FS,0,ACT,Brent Alexander,Brent,Alexander,1971-07-10,71,184,,00-0000136,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sgkwt2povfpzrplzya5j"
1995,ARI,DB,DB,0,ACT,Carlos Brooks,Carlos,Brooks,1971-05-08,72,200,,00-0001830,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpteldhs0grtyzeyorqk"
1995,ARI,DB,CB,0,ACT,Lance Brown,Lance,Brown,1972-02-02,74,200,,00-0001981,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qixqgwhhsd9myuj6c4al"
1995,ARI,DB,CB,0,RES,Cedric Davis,Cedric,Davis,1972-09-07,69,170,,00-0003954,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvhjfiilpwwukfdvwe9q"
1995,ARI,DB,FS,34,ACT,Terry Hoage,Terrell,Hoage,1962-04-11,75,201,,00-0007519,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvmzmo1z2kq7ii4zcn58"
1995,ARI,DB,CB,0,RES,Patrick Hunter,Patrick,Hunter,1964-10-24,71,186,,00-0007959,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hvxobmpsa4wslaztz9xf"
1995,ARI,DB,DB,0,ACT,Tony Jones,Reginald,Jones,1972-02-16,76,199,,00-0008883,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ufttsfebyqqwdrbvixtg"
1995,ARI,DB,SAF,0,ACT,Randy Kirk,Randall,Kirk,1964-12-27,74,231,,00-0009293,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ams2xeklm61hhc8a2pg8"
1995,ARI,DB,DB,0,RES,Kwamie Lassiter,Kwamie,Lassiter,1969-12-03,72,180,,00-0009659,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvhxwj5jvj9bmn5awcfz"
1995,ARI,DB,S,0,ACT,Lorenzo Lynch,Lorenzo,Lynch,1963-04-06,71,200,,00-0010190,,,,,,,,,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/becntluvvavvb7rojqen"
1995,ARI,DB,CB,0,ACT,Tito Paul,Tito,Paul,1972-05-24,72,195,,00-0012673,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhiz1bigzmezwh89rfvq"
1995,ARI,DB,DB,0,RES,C.J. Richardson,Carl,Richardson,1972-06-10,70,209,,00-0013672,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mgtgwpvlbgv5fkcea7as"
1995,ARI,DB,CB,0,NWT,Ben Smith,Benjamin,Smith,1967-05-14,71,185,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nefidnpa8zmhuyctyima"
1995,ARI,DB,DB,0,ACT,Andre Waters,Andre,Waters,1962-03-10,71,200,,00-0017285,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcdpuuwjyzax8us1lpgg"
1995,ARI,DB,CB,35,ACT,Aeneas Williams,Aeneas,Williams,1968-01-29,71,190,,00-0017710,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lb0rdmwckvdrjvm7w5ix"
1995,ARI,DL,DE,0,ACT,Michael Bankston,Michael,Bankston,1970-03-12,77,280,,00-0000725,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wacf6vrkzgbbseramj3b"
1995,ARI,DL,DE,0,ACT,Chad Brown,Chadrick,Brown,1971-07-09,79,265,,00-0001886,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnse4lsmeorfrxjeltbp"
1995,ARI,DL,DE,0,ACT,Jerry Drake,Jerry,Drake,1969-07-09,77,292,,00-0004514,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvqvwort2szm6gnvtxhz"
1995,ARI,DL,DT,0,ACT,Karl Dunbar,Karmichael,Dunbar,1967-05-18,76,275,,00-0004616,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bepx8pcxfp5y1enil4pc"
1995,ARI,DL,DE,0,ACT,Eric England,Eric,England,1971-04-25,75,283,,00-0004907,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfabteihrpb3edm8upff"
1995,ARI,DL,DT,0,CUT,Bryan Hooks,Bryan,Hooks,1970-09-15,75,286,,00-0007702,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t3tg7tuwvjif2kx0sfiv"
1995,ARI,DL,DT,97,ACT,Chris Maumalanga,Christian,Maumalanga,1971-12-15,74,288,,00-0010571,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otwdwjqvbtdxadnovqts"
1995,ARI,DL,DE,0,ACT,Keith McCants,Alvin,McCants,1968-04-19,75,265,,00-0010666,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ydebbzaermt91vlkoodi"
1995,ARI,DL,DT,0,CUT,Gabriel Oladipo,Gabriel,Oladipo,1968-05-04,76,295,,00-0012336,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bwjkdykbuvvx4avcrg0f"
1995,ARI,DL,DE,0,ACT,Clyde Simmons,Clyde,Simmons,1964-08-04,77,280,,00-0014894,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q9nlwhwgzhq1ukf08lgm"
1995,ARI,DL,DT,98,ACT,Eric Swann,Eric,Swann,1970-08-16,77,295,,00-0015947,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysolunufhbzbqkziiw2r"
