season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
1961,BAL,DB,DB,0,ACT,Bobby Boyd,Robert,Boyd,1937-12-03,71,195,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1mnhvo1opjdvdv8uv7t"
1961,BAL,DB,DB,0,ACT,Gary Glick,Gary,Glick,1930-05-14,74,200,Northern Colorado,,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/szgk19oclxiaa1gscswm"
1961,BAL,DB,DB,0,ACT,Bob Harrison,Robert,Harrison,1938-11-15,71,185,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u8vi4qjw4aqxrigiznj0"
1961,BAL,DB,DB,0,ACT,Andy Nelson,Andrew,Nelson,1933-05-27,73,180,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ui6evcrqgd95zl2vveek"
1961,BAL,DB,DB,0,TRC,Carl Taseff,Carl,Taseff,1928-09-28,71,195,Northern Colorado,,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wtf3vjveb7jjlmf9w8dz"
1961,BAL,DB,DB,0,ACT,Jim Welch,James,Welch,1938-03-17,72,196,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wpry5v1qpe2qqia86m2i"
1961,BAL,DL,DE,0,ACT,Ordell Braase,Ordell,Braase,1932-03-13,76,245,Northern Colorado,,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbpekjvxsmyosngfgikk"
1961,BAL,DL,DT,0,ACT,Jim Colvin,James,Colvin,1937-11-30,75,252,Northern Colorado,,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnga4dazltkxp8yo8b8t"
1961,BAL,DL,DT,0,ACT,John Diehl,John,Diehl,1936-01-27,79,265,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/diik3ro4lclvx6556te6"
1961,BAL,DL,DT,0,ACT,Art Donovan,Arthur,Donovan,1924-06-05,74,263,Northern Colorado,,,,,,,,,,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q9guva67l3jjeldhu4n6"
1961,BAL,DL,E,0,ACT,Ken Gregory,Kenneth,Gregory,1937-02-01,73,190,Northern Colorado,,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/js7vocsgcjn7xxwtpsli"
1961,BAL,DL,DT,0,ACT,Joe Lewis,Joseph,Lewis,1936-01-23,74,260,Northern Colorado,,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yoqxillggrtjvmfxmdex"
1961,BAL,DL,DE,0,ACT,Gino Marchetti,Gino,Marchetti,1927-01-02,76,245,Northern Colorado,,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ptcnzmt8pzrxw0gboefa"
1961,BAL,DL,E,0,ACT,Jim Mutscheller,James,Mutscheller,1930-03-31,73,205,Northern Colorado,,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oyfiufgkiig51r2kymxy"
