season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2007,ARZ,C,,50,Active,Al Johnson,Al,Johnson,1979-01-27,77,305,,00-0022079,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eaq6sfjmzcjdv4jjby9i",,17,REG,A01,Al,JOH031383,,,2003,2003,SF,212
2007,ARZ,C,,63,Active,Lyle Sendlein,Lyle,Sendlein,1984-03-16,74,300,Texas,00-0025682,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nrlnrmybzxhguoqgsdr2",,17,REG,A01,Lyle,SEN108904,,,2007,2007,,
2007,ARZ,CB,,20,Active,Ralph Brown,Ralph,Brown,1978-09-16,70,185,,00-0019613,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/riqx7mg52wwnf3niud9v",,17,REG,A01,Ralph,BRO588846,,,2000,2000,ARZ,64
2007,ARZ,CB,,26,Active,Roderick Hood,Roderick,Hood,1981-10-03,71,198,,00-0021503,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lmjcwfyteocndqrinpxx",,17,REG,A01,Roderick,HOO217532,,,2003,2003,OAK,65
2007,ARZ,CB,,21,Active,Antrel Rolle,Antrel,Rolle,1982-12-16,72,208,Miami (Fla.),00-0023443,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/issrtvdibba1d0c1msjb",,17,REG,A01,Antrel,ROL403288,,,2005,2005,,
2007,ARZ,DB,,27,Active,Michael Adams,Michael,Adams,1985-06-17,68,178,,00-0025668,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c6ustof4db1od2scnmv6",,17,REG,A01,Michael,ADA509576,,,2007,2007,ARZ,44
2007,ARZ,DE,,95,Active,Bo Schobel,Bo,Schobel,1981-03-24,77,264,,00-0022862,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdkjzh7acsbaeml5auck",,17,REG,A01,Bo,SCH425195,,,2004,2004,,
2007,ARZ,DE,,94,Active,Antonio Smith,Antonio,Smith,1981-10-21,76,282,Oklahoma State,00-0022793,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vn71m9jwu5uxmfllobfb",,17,REG,A01,Antonio,SMI040937,,,2004,2004,,
2007,ARZ,DE,,71,Active,Joe Tafoya,Joe,Tafoya,1978-09-06,76,258,,00-0020402,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grmofxu4wmclptam4pue",,17,REG,A01,Joe,TAF514170,,,2001,2001,,
2007,ARZ,DT,,91,Active,Rodney Bailey,Rodney,Bailey,1979-10-07,75,309,,00-0020299,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ikdvjbolslbk20luboqo",,17,REG,A01,Rodney,BAI578694,,,2001,2001,KC,107
2007,ARZ,DT,,93,Inactive,Chris Cooper,Chris,Cooper,1977-02-27,77,280,,00-0020422,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t2agh6lnxp1qtmokggl1",,17,REG,I01,Chris,COO521504,,,2001,2001,CHI,68
2007,ARZ,DT,,90,Active,Darnell Dockett,Darnell,Dockett,1981-05-27,76,285,,00-0022930,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ymkwcdhxl0vvv5b51eaz",,17,REG,A01,Darnell,DOC428041,,,2004,2004,ARZ,70
2007,ARZ,FB,,46,Inactive,Tim Castille,Tim,Castille,1984-05-29,71,234,,00-0025672,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pox4lqfkx5cpwnpy8ijr",,17,REG,I01,Tim,CAS758216,,,2007,2007,BUF,109
2007,ARZ,FB,,45,Active,Terrelle Smith,Terrelle,Smith,1978-03-12,72,250,,00-0019587,,,,,,,,,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dnahwwhrnee4dfwx2lwd",,17,REG,A01,Terrelle,SMI739312,,,2000,2000,,
2007,ARZ,FS,,47,Active,Aaron Francisco,Aaron,Francisco,1983-07-05,74,207,,00-0023213,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agt6bgudhdxc0hwyk9i8",,17,REG,A01,Aaron,FRA212200,,,2005,2005,ARZ,142
